group_id,split,label,canonical_path,sha256,phash_hex,exact_duplicate_count,exact_duplicate_paths
g_012081,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/01850.jpg,5034300a9c6f30ec6b2134eb8c16b9e3a40bae23a7a69e70e009d5c7545d70fc,f0b6f0fd0692d1b2,2,dataset/concrete-crack-images-for-classification-mendeley/Negative/01850.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_437.jpg
g_012082,val,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/05134.jpg,5038093d445ae054653adf595bb310f438ca63e7426b00ff59f61f1fd2aa2d1b,ee95869c4dac75b0,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/05134.jpg
g_012083,val,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13367_1.jpg,503b166d7f959253426e8afea7dbccebda42523c4e316124635cd170de207b93,f933b31949acc45e,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13367_1.jpg
g_012084,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/02633.jpg,503b8bdd05634c54fd7ceb8462e2932aad265c2fcb25c0e289c302d183174414,a57de4bc2b40c49f,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/02633.jpg
g_012085,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/11177_1.jpg,503d82cd2a3ba793d63598d7975e6d926b8feb57853461199ebb8ba5ef74d6f1,f8d7ba28c69528ce,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/11177_1.jpg
g_012086,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/16083_1.jpg,503dfa1f0973a40fea0023007c1ccd209d8c708c7af9e50c277c35824c2dc447,ae7789704ed83768,2,dataset/concrete-crack-images-for-classification-mendeley/Positive/16083_1.jpg|dataset/concrete-crack-images-for-classification-mendeley/Positive/16089_1.jpg
g_012086,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/16417_1.jpg,847bdbffa957b4dcbbb25d08cead26ffa683309404d6690bad41ec7876ecd9d5,ae7789704ed83768,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/16417_1.jpg
g_012087,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/07179.jpg,5044dfcd16cd58674ebcec7a3599cb91581af2238b6058041daa4aec1a387200,dcfcedc3e2429438,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/07179.jpg
g_012088,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/08837.jpg,5046030cb84eeb74a949442e00f5dcc25b528ca45e8a8911cefb5cdd9e60ef81,f8fb8784b9332664,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/08837.jpg
g_012089,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/18539.jpg,504ed91fe7f591a455e2d81861e084b3345d3485d515095a66ff5423ffe14293,caeee95a28477172,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/18539.jpg
g_012090,val,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/08996.jpg,50526d7c22635cce2de0dffb1b38db70e27c6f5c649cc091df4cc09d9edf73d3,c462795403936f7f,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/08996.jpg
g_012091,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/15950.jpg,5054061c3d53b2155d90c295cafe5dfd67f0fe5eb8f0343d2967157b9bac2f85,fedb83b68102cd4b,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/15950.jpg
g_012092,val,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/11942.jpg,50544470f0cf6506e1942e88ddca927d0873954d7cced6dfe0d6cec117f543c9,c5fd81f642666ca5,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/11942.jpg
g_012093,val,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/18412_1.jpg,5056b3d8e30a6276b2e28abcc7c7c1b1cf4e7dafd2daf1017d7e8dcedb42e20e,bb72e604c40f0fde,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/18412_1.jpg
g_012094,val,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/18208_1.jpg,50574df346e9308591cae902c2d1f8228e3e7032a07d7f302fc775aa2f74fd66,f9329c5d4ca4565b,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/18208_1.jpg
g_012095,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/15537_1.jpg,5058513006534e263cf18b44ad0e710e9397308730667151daf15b185923fc1b,b6469967cc31e69c,2,dataset/concrete-crack-images-for-classification-mendeley/Positive/15537_1.jpg|dataset/concrete-crack-images-for-classification-mendeley/Positive/17092_1.jpg
g_012096,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/05290.jpg,5058d3b0064d343a7b66514bc79102bba9248f8bb00694ad8d297efc671cce02,c4e0b7839bba9b2a,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/05290.jpg
g_012097,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/14282.jpg,50596b3aa0abcb68224bf28866f60a23a4b5483a4f29ce5c6187535dd0bb205b,b1268d0d46e7c8bf,2,dataset/concrete-crack-images-for-classification-mendeley/Negative/14282.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_893.jpg
g_012098,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/19128.jpg,505a0718c6767c4291e58bcefa184f1528112d9d9969bb0d7170e3efbdfe27dc,fc4eec3e872068f4,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/19128.jpg
g_012099,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/00775.jpg,505a0c8b6ef7dd146c7dcd04439343f7f81815c1ea91695ce79f14296d821ac6,e037cc24bded90d5,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/00775.jpg
g_012100,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/12595.jpg,505a5172b5bb53b7fcc8ed0855fb665cfedb1720ef2437e7563355af2d07d992,d5ef712ad0a1655a,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/12595.jpg
g_012101,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/12658_1.jpg,505a59027701d2c819d4d84981f512b089e043dd093342c0cf258c8469952a55,8266dabafeda9091,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/12658_1.jpg
g_012101,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/14693_1.jpg,d83e52853dfdcda56f46da35b7d59d18d2409bb90d01bafb28a332aae062e903,8266dabafeda9091,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/14693_1.jpg
g_012102,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/04279.jpg,505afb07fa91ead9dbf3c9f409c44668a5a65f6eac4480be625ef2c2514d0da6,9487ac780caf76ec,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/04279.jpg
g_012103,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/05713.jpg,505b2ba05bb64e1f8ee748c0d86d840956e9250dd60b7d08ed0df8825a0b7f43,cff9201bc9043fe6,2,dataset/concrete-crack-images-for-classification-mendeley/Negative/05713.jpg|dataset/concrete-crack-images-for-classification-mendeley/Negative/13391.jpg
g_012103,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/18168.jpg,d8ff84471f1ed025ca3dea031bc9346502a6f3ab7774b204d4342b4957809639,cff9201bc9043fe6,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/18168.jpg
g_012104,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/00779.jpg,505b5978c4481d89d9717a39da6881a679b6a8ba6b802396ea039cb455d76826,f919cc969b848f27,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/00779.jpg
g_012104,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/06260.jpg,cdc4d68f90d1a0d33f55414db565fbbdabdcda931b96ff4686ad5b4779d28808,f919cc969b848f27,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/06260.jpg
g_012105,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/03315.jpg,505e58f6b05e03acf87df272a0006cb9d63ba3b6ac5bdfac26aed4b36785f9b9,aa95cae1f0dc2793,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/03315.jpg
g_012105,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/08766.jpg,f66538129e63a7bf9d1f988aac1f885ce56ca7abeb9dd3f8bf0352f4d4b16e06,aa95cae1f0dc2793,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/08766.jpg
g_012106,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/09197.jpg,505f94fe2c4bb87de285ba9da56a6f20e6f6f4e094b96b96cd7065fe5b81863e,bc35d819198b86fb,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/09197.jpg
g_012107,val,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/17375_1.jpg,506180ea85def454a11e0c96f5bed867ad3517fe5bda41bc7d70e7facd673cc7,861e9f85a5ad3a1b,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/17375_1.jpg
g_012107,val,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/17569_1.jpg,a86feca6f3df9322900e5925c4ad3e644c54a0557b435ee3c82632bbab20f4f8,861e9f85a5ad3a1b,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/17569_1.jpg
g_012108,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10014_1.jpg,5061b3afb4bea122198aa4d0984caf1510980dc95cefce530086fd9a510a8ea6,e99067f03dc867f0,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10014_1.jpg
g_012109,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/03117.jpg,506318f8f559ef423444fa4fec389db611cc9f2520316c571cc727434230cae6,c9ef7236c9c29833,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/03117.jpg
g_012110,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13265_1.jpg,506573aacd73ae807e7e22544d66689df79349572be8faea6549a7c1b6c1fe38,e6c9599be6d32650,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13265_1.jpg
g_012110,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/11362_1.jpg,f3bed9c355913cb6b508fc6eb5cf85c960e8793a3ec38eefe52093a7ce31ee18,e6c9599be6d32650,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/11362_1.jpg
g_012111,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10449_1.jpg,506597bda62a914485deb45a57d38e3887f6823a94344d2352d901276ee7f816,b21c246733d4d6b7,2,dataset/concrete-crack-images-for-classification-mendeley/Positive/10449_1.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_237.jpg
g_012112,val,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/09080.jpg,50666a0a367ae11fa2e21ea5b759932921777a68695ff04662645d565543ed1c,bfe0470bf528c66c,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/09080.jpg
g_012113,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/01570.jpg,50676900eea461a152a21a80f252ee6fd04d1106f9ecf5d355da9013ac1efe9d,ca949768c1bd63cb,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/01570.jpg
g_022108,test,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/05502.jpg,50689b89daef2630730fec86b075a6f7ba18db740385d9fc2a477056428bac49,ede91bf28638c31c,2,dataset/concrete-crack-images-for-classification-mendeley/Positive/05502.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_10.jpg
g_022108,test,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/14982_1.jpg,93ec59c0ac86357231afc8bc2a2f787a76de8112b5bc11b8a1c46d9600638a54,e9ed19f28638c33c,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/14982_1.jpg
g_012115,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/09070.jpg,506961beadb8586701edf74572e41d67d06db08ccccba9f96efdbc05b3b7be8b,93b70d0b35d63696,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/09070.jpg
g_012116,val,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/19417.jpg,5069892346483a701e7f8665a763b8a7e841f9c701412eccd708458a5eb01bb9,897fc5103ce3c31f,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/19417.jpg
g_012117,val,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13937_1.jpg,506b69cb7cd1ac24144d0e1bce6bc7ca0fb935d023389577cf241e3dca011c91,b84e9ce3e0d93635,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13937_1.jpg
g_012118,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/13001.jpg,506eef974556f751a0256598b9bb33b9e0cb8c53670e0944680a461c2122ae30,c88bf83399915e79,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/13001.jpg
g_012119,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13039_1.jpg,5071fb77c13ae02749b1271eab34eb5e6a4efbe97ec9bd7581b8b5e9eb581083,a9a6c629d3ec3a53,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13039_1.jpg
g_012119,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/11180_1.jpg,edeb48d6f4e5ef3d443c82379ef950c064b293f3474bc093ab44b506b2eb382c,a9a6c629d3ec3a53,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/11180_1.jpg
g_012120,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/07356.jpg,50731fb5d5c86b1777d3f574a1b28d3f65b54b5e67b9be1e1f8b19402380a4a4,a6c9aaa69bd2249f,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/07356.jpg
g_012121,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/04034.jpg,507341481c542a26f3d986430189dd52e1150fe1382ba56f524bfcb6be803df3,a1ca538529d3d7a7,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/04034.jpg
g_012122,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/03142.jpg,507377b91491148ed8b35406917aecb0e94aec506aab45d5d410d2d9214ec2bc,bb9a216ec8cc9cf8,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/03142.jpg
g_012123,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/12694.jpg,5073ab252b18e3f2fd7ee0b328ecb0ef7f72f5b90ded4cbe51c0459d93ddbe7d,e7dec2e6cd151432,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/12694.jpg
g_012124,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/02624.jpg,50755d0017546bc30a17d2b1a133821131a137db68b65be80e2572244c5b5389,c3768cce8d7b068d,2,dataset/concrete-crack-images-for-classification-mendeley/Negative/02624.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2388.jpg
g_012125,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/08066.jpg,5075bd9c98bcb90d456003033fb902daecd8bf3046bfbb9310d1c5c1deaa9190,aa6e6c485dbfe015,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/08066.jpg
g_014749,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/09371.jpg,50762f99360bd0a53ca868114412217a464fb84487f2acc446353dadd037a151,c7d6d98f78246561,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/09371.jpg
g_014749,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/11302.jpg,624994abadfa02a152eaf37861dbd151f402b4e19e7f4043439761954e5f60b1,c7d6d98f78242565,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/11302.jpg
g_012127,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/05698.jpg,50763d065176f5602bbf6bde1991cbcbb4994113f7cdc376486bf40f143694f9,f4fb9cd7211b1838,4,dataset/concrete-crack-images-for-classification-mendeley/Negative/05698.jpg|dataset/concrete-crack-images-for-classification-mendeley/Negative/08901.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1444.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_3149.jpg
g_012128,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/10052.jpg,5076c4f38421932de0af880cca2d8f3ad7cc0a5e3597d07ce8ee1c46e704ae77,c21e53c773df1a41,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/10052.jpg
g_012129,val,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/10072.jpg,507809a2b76125e2f6bd94068d50ef0ffc329d5c37a4d4f303e092dad6e60a02,f32a9dc5612ce738,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/10072.jpg
g_012130,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/01222.jpg,50793ee02789173274dd1e48d8be7252528f1288394a8d20857161cc4209966f,dfd50d0ea4313d2e,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/01222.jpg
g_012131,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/04922.jpg,507cc764d885f8d37845f0d81fc981f19e5146fd44da628263acb061cde42946,d721aa4275b7ba4c,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/04922.jpg
g_012132,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/01505.jpg,507e19406d085272d98138d272aa412322bc5d73b8fe8602a228063984f184d5,fb843d3e789906b1,2,dataset/concrete-crack-images-for-classification-mendeley/Negative/01505.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_3161.jpg
g_012134,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/16532_1.jpg,5080aa4cfe7feb6e8d869837c2601837cfd8dd15361647bcfb8dafc465a29eea,838cc6fd9c0ea753,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/16532_1.jpg
g_012135,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/19413.jpg,508156122bd18e54dea15f4bbe2d40225201eaa0a2780beaebe408cabcd19dec,ded999695c504ee8,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/19413.jpg
g_012136,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/14122.jpg,5082353a211d505c7b08cd16d9b449dae87525e018081b4874f2ba8a7cff13a8,e85de52d71cb24b2,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/14122.jpg
g_012137,val,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/18870_1.jpg,50845d7708619b882a026a7392bfc7d1b272b942080e12ba4ab701108c4be64f,b16387fcc01ff807,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/18870_1.jpg
g_012138,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/09788.jpg,508a3d4b5bf8130082c7a8de5b6a7ebda51200c0257c838a9064d5990b3ee3bc,88805db729dadcf6,2,dataset/concrete-crack-images-for-classification-mendeley/Negative/09788.jpg|dataset/concrete-crack-images-for-classification-mendeley/Negative/13570.jpg
g_012139,val,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/09005.jpg,508e84e62ea05411b2f700ab14ff4e218b36568eb7a3d440ee203d135259a5c8,99e778c738eb24a1,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/09005.jpg
g_012140,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/07644.jpg,50903c9c30dc4ba30d89172e25a513faab7dabc4ac7026590b196288ba872d05,e81515c77799f294,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/07644.jpg
g_012141,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/03296.jpg,5092f65b7de89c787a6bf4d629e4f50268975c0382b0df12de49d3d8a50156dd,d7276a4a4052dfb5,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/03296.jpg
g_012142,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/03417.jpg,5093bf2da97d750b0057ee4086e3e41aacc21f435db1df53fee4d88e4fdb019d,c0f9f4b08a99e9b9,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/03417.jpg
g_012143,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/13185.jpg,509432df755e9a5c1ffc670201393a34f5c99af6a63b64699fb629f74d8ae265,f7b9582d854ba26a,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/13185.jpg
g_012144,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/01893.jpg,5096d1a29a6b9a44e58c9fccb09fbab708ac81105d7a7be9c497109414b1d745,cfd04326d107aeeb,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/01893.jpg
g_012145,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/09330.jpg,50998d9ae0d3d3e2b6bba6151c5150c3d1154285192ca9c01f0fdedc585c72b1,813ac5395516fabe,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/09330.jpg
g_012146,test,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/12936_1.jpg,509a15f703b8d0824c76c1733dc0432f79b9728703c67a9eb995fc30eb932609,913b7e3c70e4e1c3,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/12936_1.jpg
g_012147,val,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/12738_1.jpg,50a0b400a7834b8d7056c767e968b13e340134ab7c206c949c5faf12ee5f9256,c0fd88877ec097b6,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/12738_1.jpg
g_012148,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/17238.jpg,50a136af1a4ada6555e90fdece1464eda1101dc52ad92de35c590863a0553ca3,84e9badc68ad492f,2,dataset/concrete-crack-images-for-classification-mendeley/Negative/17238.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_775.jpg
g_012149,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/12627.jpg,50a2ced98c44773a85498879b42535157c9ec49c0cb1ea7226e2ec95cd025b6d,fccc3c960aab5a17,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/12627.jpg
g_012151,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10662_1.jpg,50a34825e0f0db3769a8f33bed5dfee034d1bba6af3473ff6f9788dd08ececaa,ab95cf62b048b65b,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10662_1.jpg
g_012152,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13270_1.jpg,50a53a28b76ddbc779c27a09f36a0645765cf25b7014a40dec2faee1fe7e4452,e4cd7bac1166f984,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13270_1.jpg
g_012153,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/07959.jpg,50a55a6dce28f53a22edfaee4a07074b70b4648595c525039bd00ea28eaee1b9,85c516becf0ea6ca,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/07959.jpg
g_012154,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/01371.jpg,50a68c2c7f572fd0a121980ae291798a92601e265ce2df98270e786cd9057138,a89674b6eeb19523,2,dataset/concrete-crack-images-for-classification-mendeley/Negative/01371.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_289.jpg
g_012155,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/00704.jpg,50a93fc27b4e8126c980a245e95c70eb8619e3b744f59084aa0fa02475187787,f8e78cc417c9f642,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/00704.jpg
g_012156,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/03476.jpg,50aafecaa8e4ac6b1221a48300cabefe6591dcbbe92d5b7dad307be18d6d874d,b99e8f6793c86611,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/03476.jpg
g_012157,val,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/04812.jpg,50ab69b21e9426cd89dc09a6dd3413f69ccc9481f0847b479f811b0f8a35ce0a,fea0aa5475a7c455,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/04812.jpg
g_012158,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/14158_1.jpg,50ac57ac45d000ee844122f89e6fe9af50af2cafda2df5a6592c6cafaed547d6,f8c598b70c5917bc,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/14158_1.jpg
g_013409,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/11311_1.jpg,50ae7213e89b1364d94c1b27c5c052acb37ec16f72f5a82e8ba739c8f365e9b2,cef09b64b41b6696,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/11311_1.jpg
g_013409,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13205_1.jpg,598c9a26874ee0d4ea5880d63e252c2e12c1ebe44f2b9be3535f936de8a5e9c2,cef49b64b41b6496,2,dataset/concrete-crack-images-for-classification-mendeley/Positive/13205_1.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_497.jpg
g_012160,test,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/18300_1.jpg,50b34234a38876e8c9d37913b2a99cc677f76856757308fec009011a2f703732,f13c1c5ce45b1c73,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/18300_1.jpg
g_012161,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/04719.jpg,50b34f1e61188c8a4fd74c4bcb118d182e7dd8fee48bd6a771dc96a7d7dc01ee,98e98c73ce99730e,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/04719.jpg
g_012161,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/09814.jpg,56f0eedde36bab5ce0f004b654efbf1314c2128372ac27ed3fccb8ea85711841,98e98c73ce99730e,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/09814.jpg
g_012162,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/17055_1.jpg,50b3cb3c9c3b1b60243d0c9eee2e0ff3b4a7caaf5cd7514e718c52b81ea1a9ef,c0afdf2197eb241a,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/17055_1.jpg
g_012163,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10203_1.jpg,50b452a767829e37db71f4df6f33a61e645d62de396439faaf8dbaa1644fb5a8,da95ab52e58b3469,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10203_1.jpg
g_012163,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/05959.jpg,ac83b582e0e53d2aa43d04f4f7f7a0aff11dfbb009adfc1c29258b18557bb2d6,da95ab52e58b3469,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/05959.jpg
g_012164,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/16870.jpg,50b510ee8bc735b2841887ae4a2c35ee6f965d5aa952901df068b2860c32fe86,c51afb461de8950f,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/16870.jpg
g_012166,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/17246_1.jpg,50b8c995df5661782d0a2e111c547de82dcc2b3b737643873a59ca63d4fcc152,ab6aea881bf2f286,2,dataset/concrete-crack-images-for-classification-mendeley/Positive/17246_1.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_884.jpg
g_012167,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/07958.jpg,50b98cb009c4980340b61aea6d0645023229bd2c5b5d44b5d37361bc0db290f6,8ac5ade5c62af9a2,3,dataset/concrete-crack-images-for-classification-mendeley/Negative/07958.jpg|dataset/concrete-crack-images-for-classification-mendeley/Negative/14004.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1099.jpg
g_012168,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/16368_1.jpg,50b992c95c824596d041771593a16d2f79fe60cb87060d63ff4c96f4c727a4f0,a137fceccdcc4909,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/16368_1.jpg
